"CRN","Title","Days","Time","Students","Date","Location"
"40568","European Civilization","MWF","09:15 am-10:20 am","40","08/23-12/15","KA 163"
"42007","European/U.S. History","TR","04:35 pm-06:20 pm","16","08/23-12/15","KA 367"
"40569","History of the U.S.","TR","08:00 am-09:45 am","20","08/23-12/15","LM 351"
"40570","History of the U.S.","TR","02:40 pm-04:25 pm","40","08/23-12/15","KA 367"
"40571","African American History","MW","04:45 pm-06:25 pm","37","08/23-12/15","KA 167"
"40572","African American History","MW","06:30 pm-08:15 pm","23","08/23-12/15","KA 167"
"40573","Ideal of Citizenship","TR","02:40 pm-04:25 pm","30","08/23-12/15","KA 163"
"40574","East Asian Civilizations","TR","09:55 am-11:40 am","40","08/23-12/15","KA 367"
"40575","Indian Civilizations","MWF","02:15 pm-03:20 pm","24","08/23-12/15","KA 211"
"40577","Latin American Perspectives","TR","12:45 pm-02:30 pm","33","08/23-12/15","CO 313"
"40578","Latin American Perspectives","TR","09:55 am-11:40 am","28","08/23-12/15","LM 344"
"40579","Modern African History","MWF","09:15 am-10:20 am","17","08/23-12/15","KA 211"
"42398","Modern African History","MWF","11:45 am-12:50 pm","1","08/23-12/15","KA 211"
"40580","Historical Methods","TR","02:40 pm-04:25 pm","21","08/23-12/15","CO 106"
"42014","The Classical Mediterranean World, 1200 B.C. to 31 A.D.","MWF","01:00 pm-02:05 pm","18","08/23-12/15","MA 228"
"40582","Modern German History","MWF","02:15 pm-03:20 pm","10","08/23-12/15","LM 244A"
"40583","Pre-Colonial Africa","TR","09:55 am-11:40 am","20","08/23-12/15","LME 1223"
"40584","The American City","TR","04:35 pm-06:20 pm","8","08/23-12/15","KA 163"
"40585","Latinos in the U.S.","W","11:45 am-03:25 pm","16","08/23-12/15","LM 346B"
"40586","Modern China: Revolution and Modernization","TR","12:45 pm-02:30 pm","25","08/23-12/15","KA 367"
"40587","Senior Seminar in History","TR","08:00 am-09:45 am","11","08/23-12/15","LM 344"
"40588","Honors College Gateway","M","11:45 am-01:30 pm","0","08/23-12/15","ED 101"
"40589","Honors College Gateway","M","01:40 pm-03:25 pm","0","08/23-12/15","ED 101"
"40590","Honors College Gateway","T","12:45 pm-02:30 pm","2","08/23-12/15","ED 103"
"40591","Honors College Gateway","R","12:45 pm-02:30 pm","2","08/23-12/15","ED 103"
"40593","Rhetoric Across Borders","TR","09:55 am-11:40 am","4","08/23-12/15","LM 363"
"40594","Rhetoric Across Borders","TR","02:40 pm-04:25 pm","5","08/23-12/15","ED 306"
"40595","Rhetoric Across Borders","MWF","11:45 am-12:50 pm","5","08/23-12/15","LM 241B"
"40596","Rhetorical Communities","T","06:30 pm-08:15 pm","19","08/23-12/15","LM 352"
"40597","Rhetorical Communities","R","06:30 pm-08:15 pm","20","08/23-12/15","LM 346B"
"42376","Rhetorical Communities","T","02:40 pm-04:25 pm","17","08/23-12/15","CO 314"
"42243","GTWY: Performing Sexuality","MW","06:30 pm-08:15 pm","10","08/23-12/15","CO 317"
"42242","Art &amp; Ethics in Dante's Comedy","TR","04:35 pm-06:20 pm","13","08/23-12/15","CO 106"
"40601","New World Encounters","MWF","09:15 am-10:20 am","20","08/23-12/15","LM 345"
"40602","Migrant and Diaspora Religion","F","11:45 am-03:25 pm","20","08/23-12/15","CO 315"
"40603","Global Ethics","TR","02:40 pm-04:25 pm","16","08/23-12/15","LM 344"
"40604","Global Ethics","TR","02:40 pm-04:25 pm","18","08/23-12/15","KA 167"
"40605","Islamic &amp; Feminist Ethics","TR","12:45 pm-02:30 pm","20","08/23-12/15","LM 346A"
"41477","The Art of Protesting","MW","04:45 pm-06:25 pm","13","08/23-12/15","FR XARTS 008"
"40608","SpTp: Bicycle Politics","R","02:40 pm-04:25 pm","10","08/23-12/15","LM 345"
"40609","SpTp: Viral Rhetorics","T","09:55 am-11:40 am","6","08/23-12/15","LM 357"
"40610","SpTp: Yoga &amp; Love of Life","M","04:45 pm-06:25 pm","20","08/23-12/15","KA 367"
"40611","SpTp: Zen &amp; Tea Gardens","T","02:40 pm-04:25 pm","17","08/23-12/15","ED 307"
"40612","SpTp: Purpose and Mysticism","W","04:45 pm-06:25 pm","19","08/23-12/15","LS 209"
"42046","Business Analytics for IS","T","06:00 pm-10:00 pm","2","08/23-10/16","SFH 154"
"42047","IT Infrastructure","R","06:00 pm-10:00 pm","29","08/23-10/06","SFH 451"
"42048","Analysis, Modeling and Design","W","06:00 pm-10:00 pm","3","08/23-10/05","SFH 452"
"42049","Data Architecture &amp; Management","MW","11:05 am-12:55 pm","1","10/19-12/05","SFH 451"
"42050","Managing Projects and Change","T","06:00 pm-10:00 pm","2","10/19-12/06","SFH 154"
"42051","Information Security","M","06:00 pm-10:00 pm","29","08/23-10/16","SFH 154"
"42052","Digital Business Success","R","06:00 pm-10:00 pm","30","10/19-12/08","SFH 529"
"42053","Capstone Project","W","06:00 pm-10:00 pm","27","10/19-11/30","SFH 529"
"42054","MSIS Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","3","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42181","CSC II: Explore Majors and Careers","MWF","03:30 pm-04:20 pm","4","11/04-12/07","MA 123"
"42182","Psychology of Success","R","01:30 pm-02:20 pm","0","08/23-12/01","MA 123"
"42184","PLTL Leadership Training","M","06:30 pm-08:30 pm","1","08/29-12/05","MA 123"
"42183","Listen To Your Life","R","04:35 pm-06:20 pm","4","09/15-11/17","MA 123"
"42266","Pre-Med at USF","T","04:35 pm-05:25 pm","0","08/23-12/15","CO 107"
"41131","Intro to Teaching Profession","W","04:45 pm-06:25 pm","8","08/24-10/05","CO 315"
"41132","Intro to Teaching Profession","W","04:45 pm-06:25 pm","4","10/12-11/30","CO 315"
"41471","Reclaiming Our Vote II","R","02:40 pm-04:25 pm","25","08/23-12/15","ED 201"
"42218","FYS:Law &amp; Order: San Francisco","T","08:00 am-11:00 am","0","08/23-12/15","TBA TBA"
"41476","Leadership for Civic Engagemnt","T","04:35 pm-06:20 pm","24","08/23-12/15","LM 141A"
"41475","Honoring Our LGBTQIA Elders","TR","04:35 pm-06:20 pm","21","08/23-12/15","LM 344"
"41473","Community Empower Activist I","R","04:35 pm-06:20 pm","16","08/23-12/15","CO 314"
"42290","Multilingual Engagement","MWF","01:00 pm-02:05 pm","16","08/23-12/15","LM 343"
"42229","Davies Seminar","R","06:30 pm-10:10 pm","18","08/23-12/15","CO 418"
"41133","UTEC Fieldwork MS I","M","04:45 pm-06:25 pm","0","08/23-12/15","LM 147"
"41134","UTEC Fieldwork MS II","M","04:45 pm-06:25 pm","0","08/23-12/15","LM 241A"
"41135","UTEC Fieldwork SS","M","04:45 pm-06:25 pm","18","08/23-12/15","LM 357"
"41517","UTEC Fieldwork SS","M","04:45 pm-06:25 pm","0","08/23-12/15","LM 354"
"40188","Intro to International Studies","TR","04:35 pm-06:20 pm","16","08/23-12/15","LM 244A"
"40189","The Global Economy","TR","09:55 am-11:40 am","19","08/23-12/15","CO 315"
"40190","Research Methods","W","07:55 am-11:35 am","20","08/23-12/15","KA 267"
"40191","Diplomacy","TR","02:40 pm-04:25 pm","18","08/23-12/15","LM 357"
"40192","Int'l Law &amp; Organizations","TR","12:45 pm-02:30 pm","15","08/23-12/15","ED 101"
"42341","SpTp: Sci Tech &amp; Intl Politics","TR","02:40 pm-04:25 pm","5","08/23-12/15","KA 311"
"42350","SpTp: Gbl Media/Journ Skills","W","06:30 pm-10:10 pm","3","08/23-12/15","KA 267"
"40193","International Studies Capstone","M","07:55 am-11:35 am","7","08/23-12/15","LM 241B"
"40194","Honors Thesis Seminar","R","08:00 am-11:40 am","20","08/23-12/15","KA 311"
"40195","Justice,Culture&amp;Sustainability","M","11:45 am-03:25 pm","4","08/23-12/15","KA 163"
"40196","Justice,Culture&amp;Sustainability","W","11:45 am-03:25 pm","1","08/23-12/15","LME 1225"
"40197","Research &amp; Writing Skills","T","04:35 pm-06:20 pm","1","08/23-12/15","LME 1223"
"40198","Research &amp; Writing Skills","W","04:45 pm-06:25 pm","1","08/23-12/15","KA 367"
"40199","Global Critical Social Theory","T","12:45 pm-04:25 pm","0","08/23-12/15","MA 226"
"40200","Global Critical Social Theory","R","12:45 pm-04:25 pm","0","08/23-12/15","KA 363"
"40201","Emerging Powers","T","08:00 am-11:40 am","14","08/23-12/15","CO 317"
"40202","Global Media/Journalism Skills","W","06:30 pm-10:10 pm","13","08/23-12/15","KA 267"
"40203","SpTp: Infrastructure as Ethics","W","07:55 am-11:35 am","11","08/23-12/15","LM 151"
"40204","SpTp:Mgrtn,Frcd Dsplcmnt &amp; Rfg","M","07:55 am-11:35 am","6","08/23-12/15","LM 151"
"42342","SpTp: Sci Tech &amp; Intl Politics","TR","02:40 pm-04:25 pm","2","08/23-12/15","KA 311"
"41279","Linguistic Rights and Bilingual Education","S","01:00 pm-05:15 pm","5","08/20-08/20","ED 310"
"41300","Critical Analysis of Urban Schooling","F","05:30 pm-09:45 pm","1","08/19-08/19","ONL ONL"
"41283","Foundations of international and Multicultural Education","S","08:00 am-12:15 pm","0","08/20-08/20","ED 102"
"41284","Critical Race Theory &amp; Praxis","R","05:30 pm-09:45 pm","4","08/18-08/18","ONL ONL"
"41286","Gender and Globalization","R","05:30 pm-09:45 pm","2","08/18-08/18","ONL ONL"
"41288","Human Rights Education: History, Philosophy and Current Debates","S","08:00 am-12:15 pm","0","08/20-08/20","ED 306"
"41281","Peace, Conflict and Education in Global Contexts","F","05:30 pm-09:45 pm","4","08/19-08/19","ONL ONL"
"41290","Structure of American English","W","03:45 pm-06:15 pm","6","08/22-12/07","ED 203"
"41291","Preparation and Evaluation of TESOL Materials","W","07:20 pm-09:50 pm","10","08/22-12/07","ED 203"
"41292","Assessment and Testing of Second Language Proficiency","S","01:00 pm-05:15 pm","7","08/20-08/20","ED 101"
"41298","Human Rights and Media","S","01:00 pm-05:15 pm","1","08/20-08/20","ED 104"
"41294","TESOL MA Thesis/Field Project","R","04:45 pm-07:15 pm","12","08/22-12/07","ONL ONL"
"41295","IME M.A. Thesis/Field Project","R","04:45 pm-07:15 pm","4","08/22-12/07","ONL ONL"
"41296","Ethnic Studies with a Focus on Indigenous Education","S","01:00 pm-05:15 pm","2","08/20-08/20","LM 141A"
"41280","Linguistic Rights and Bilingual Education","S","01:00 pm-05:15 pm","5","08/20-08/20","ED 310"
"41301","Critical Analysis of Urban Schooling","F","05:30 pm-09:45 pm","4","08/19-08/19","ONL ONL"
"41302","Dissertation Proposal Seminar","F","05:30 pm-09:45 pm","0","08/19-08/19","ONL ONL"
"41285","Critical Race Theory &amp; Praxis","R","05:30 pm-09:45 pm","15","08/18-08/18","ONL ONL"
"41287","Gender and Globalization","R","05:30 pm-09:45 pm","12","08/18-08/18","ONL ONL"
"41289","Human Rights Education: History, Philosophy and Current Debates","S","08:00 am-12:15 pm","4","08/20-08/20","ED 306"
"41282","Peace, Conflict and Education in Global Contexts","F","05:30 pm-09:45 pm","7","08/19-08/19","ONL ONL"
"41293","Assessment and Testing of Second Language Proficiency","S","01:00 pm-05:15 pm","1","08/20-08/20","ED 101"
"41299","Human Rights and Media","S","01:00 pm-05:15 pm","1","08/20-08/20","ED 104"
"41297","Ethnic Studies with a Focus on Indigenous Education","S","01:00 pm-05:15 pm","11","08/20-08/20","LM 141A"
"41445","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41446","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41447","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41448","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41449","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41450","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41464","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41465","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41466","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41467","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41468","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41469","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"40659","First Semester Italian","MWF","10:30 am-11:35 am","7","08/23-12/15","ED 101"
"40660","First Semester Italian","MWF","02:15 pm-03:20 pm","3","08/23-12/15","LM 141B"
"40661","Third Semester Italian","MWF","01:00 pm-02:05 pm","16","08/23-12/15","LM 140"
"40662","Italian 201 Language Practicum","M","02:30 pm-03:20 pm","11","08/23-12/15","TBA TBA"
"40663","Italian 201 Language Practicum","M","03:30 pm-04:20 pm","5","08/23-12/15","TBA TBA"
"40664","First Semester Japanese","MWF","09:15 am-10:20 am","8","08/23-12/15","LME 1223"
"40665","First Semester Japanese","MWF","10:30 am-11:35 am","12","08/23-12/15","LM 241A"
"40666","First Semester Japanese","MWF","11:45 am-12:50 pm","3","08/23-12/15","LM 354"
"40667","First Semester Japanese","MWF","02:15 pm-03:20 pm","4","08/23-12/15","LM 141A"
"40668","Second Semester Japanese","MWF","10:30 am-11:35 am","16","08/23-12/15","LM 354"
"40669","FYS:ReadngOsakafrmSanFrancisco","TR","12:45 pm-02:30 pm","0","08/23-12/15","ED 307"
"40670","Third Semester Japanese","TR","12:45 pm-02:30 pm","22","08/23-12/15","ED 309"
"40671","Third Semester Japanese","TR","02:40 pm-04:25 pm","15","08/23-12/15","LM 140"
"40672","Intermediate Japanese 1","TR","09:55 am-11:40 am","8","08/23-12/15","LM 354"
"40673","Japanese Literature in Translation","TR","09:55 am-11:40 am","27","08/23-12/15","LM 244B"
"42258","Zen Buddhism","MWF","09:15 am-10:20 am","8","08/23-12/15","KA 111"
"40674","Advanced Japanese 1","TR","12:45 pm-02:30 pm","5","08/23-12/15","LM 354"
"40675","Introduction to Japanese Linguistics","TR","02:40 pm-04:25 pm","12","08/23-12/15","LM 354"
"41146","Intercollegiate Sports","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","59","08/23-12/15","TBA TBA"
"41147","Aerobic Fitness","TR","08:00 am-08:50 am","10","08/23-12/15","KO L201"
"41148","Aerobic Fitness","TR","06:10 pm-07:00 pm","15","08/23-12/15","KO L201"
"41149","Aerobic Fitness","MW","10:30 am-11:20 am","14","08/23-12/15","KO L201"
"41150","Performance Training","W","03:30 pm-05:10 pm","14","08/23-12/15","KO L201"
"41151","Performance Training","TR","05:10 pm-06:00 pm","9","08/23-12/15","KO L201"
"41152","Strength Training","MW","07:10 pm-08:00 pm","20","08/23-12/15","MG 048"
"41153","Strength Training","TR","06:30 pm-07:20 pm","18","08/23-12/15","MG 048"
"41154","Tennis","MW","10:00 am-10:50 am","12","08/23-12/15","TBA TBA"
"41155","Tennis","MW","11:00 am-11:50 am","11","08/23-12/15","TBA TBA"
"41156","Badminton","TR","11:00 am-11:50 am","20","08/23-12/15","KO L201"
"41157","Golf","W","08:20 am-10:00 am","11","08/23-12/15","KO OS1"
"41158","Swimming","MW","02:00 pm-02:50 pm","9","08/23-12/15","KO 101Q"
"41160","Taekwondo","TR","11:00 am-11:50 am","16","08/23-12/15","KO B03"
"41161","Fencing","M","01:35 pm-03:15 pm","16","08/23-12/15","KO L201"
"41162","Gymnastics","T","01:00 pm-02:40 pm","15","08/23-12/15","KO L201"
"41163","Gymnastics","R","01:00 pm-02:40 pm","6","08/23-12/15","KO L201"
"41164","Volleyball","MW","12:30 pm-01:20 pm","25","08/23-12/15","KO L201"
"41165","Basketball","MW","11:30 am-12:20 pm","5","08/23-12/15","KO L201"
"41166","Relaxation &amp; Massage Technique","R","03:10 pm-04:50 pm","24","08/23-12/15","KO L201"
"41167","Pilates","TR","09:00 am-09:50 am","20","08/23-12/15","KO L201"
"41168","Pilates","TR","10:00 am-10:50 am","20","08/23-12/15","KO L201"
"41169","Yoga","M","08:00 am-09:40 am","25","08/23-12/15","KO L201"
"41170","Yoga","M","03:30 pm-05:10 pm","25","08/23-12/15","KO L201"
"41171","Yoga","T","03:10 pm-04:50 pm","25","08/23-12/15","KO L201"
"41244","Lifetime Fitness and Wellness","TR","09:55 am-11:40 am","30","08/23-12/15","LM 141A"
"41259","Laboratory","T","12:00 pm-01:30 pm","15","08/23-12/15","HR 110"
"41260","Laboratory","R","12:00 pm-01:30 pm","15","08/23-12/15","HR 110"
"41245","Introduction to Kinesiology","TR","09:55 am-11:40 am","10","08/23-12/15","LM 152"
"41246","Introduction to Kinesiology","MWF","01:00 pm-02:05 pm","10","08/23-12/15","LS 303"
"41247","Measurement and Statistics","TR","12:45 pm-02:30 pm","20","08/23-12/15","CO 214"
"41248","Anatomical Kinesiology","MWF","10:30 am-11:35 am","25","08/23-12/15","LM 357"
"41249","Motor Development","MWF","09:15 am-10:20 am","18","08/23-12/15","ED 203"
"41250","Exercise Physiology","TR","08:00 am-09:45 am","22","08/23-12/15","LS 103"
"41261","Laboratory","T","10:00 am-11:30 am","15","08/23-12/15","HR 110"
"41262","Laboratory","R","10:00 am-11:30 am","7","08/23-12/15","HR 110"
"41251","Sport &amp; Exercise Psychology","TR","12:45 pm-02:30 pm","30","08/23-12/15","ED 102"
"41252","Motor Learning","MWF","08:00 am-09:05 am","30","08/23-12/15","LS 103"
"41253","Exercise &amp; Disease Prevention","TR","08:00 am-09:45 am","18","08/23-12/15","LS 209"
"41254","Exercise and Health Promotion","TR","09:55 am-11:40 am","20","08/23-12/15","GL 213"
"41255","Biomechanics","MWF","10:30 am-11:35 am","33","08/23-12/15","LS 103"
"41263","Laboratory","M","11:45 am-01:15 pm","17","08/23-12/15","HR 110"
"41264","Laboratory","W","11:45 am-01:15 pm","16","08/23-12/15","HR 110"
"41256","Principles of Strength &amp; Cond","TR","02:40 pm-04:25 pm","11","08/23-12/15","LS 303"
"41257","Sport, Culture &amp; Society","MWF","08:00 am-09:05 am","20","08/23-12/15","LS 303"
"41258","Professional Practicum","W","09:15 am-10:20 am","0","08/23-12/15","HR 110"
"40676","Language in Ancient Rome","MWF","09:15 am-10:50 am","6","08/23-12/15","LM 140"
"40677","Love and Friendship in Rome","MWF","11:45 am-12:50 pm","0","08/23-12/15","ED 006"
"42281","Music of the Americas","MWF","10:30 am-11:35 am","6","08/23-12/15","LM 352"
"42278","Latin American Perspectives","TR","12:45 pm-02:30 pm","7","08/23-12/15","CO 313"
"42279","Latin American Perspectives","TR","09:55 am-11:40 am","6","08/23-12/15","LM 344"
"42280","Latino/as in the United States","W","11:45 am-03:25 pm","2","08/23-12/15","LM 346B"
"41189","Curriculum and Instruction for Students with Mild/Moderate Disabilities","W","07:45 pm-09:45 pm","0","08/22-12/07","ED 307"
"41190","Assessment in Special Education","W","04:45 pm-07:40 pm","0","08/22-12/07","ED 307"
"41191","M.A. Thesis/Field Project","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/22-12/07","ONL ONL"
"41419","Intern Teaching Seminar I","R","04:45 pm-08:15 pm","0","09/01-09/01","LME 1223"
"41192","Data-based Instruction","W","04:45 pm-08:10 pm","6","08/22-12/07","ED 310"
"41193","Intern Teaching Seminar III","W","08:15 pm-09:15 pm","6","08/22-12/07","ED 310"
