"CRN","Title","Days","Time","Students","Date","Location"
"41267","Methodology of Educational Research","F","05:30 pm-09:45 pm","12","08/19-08/19","ONL ONL"
"41268","Methodology of Educational Research","S","01:00 pm-05:15 pm","8","08/20-08/20","ED 010"
"41270","Social and Critical Theoretical Foundations in Education","S","08:00 am-12:15 pm","20","08/20-08/20","ED 307"
"41271","Social and Critical Theoretical Foundations in Education","R","05:30 pm-09:45 pm","21","08/18-08/18","ONL ONL"
"41272","Social and Critical Theoretical Foundations in Education","S","08:00 am-12:15 pm","18","08/20-08/20","ED 101"
"41274","Introduction to Inquiry: Qualitative Approaches","S","01:00 pm-05:15 pm","17","08/20-08/20","ED 308"
"41276","Introduction to Inquiry: Qualitative Approaches","S","08:00 am-12:15 pm","25","08/20-08/20","ED 203"
"41278","Qualitative Research in Education","S","01:00 pm-05:15 pm","12","08/20-08/20","ED 104"
"42285","Qualitative Research in Education","F","05:30 pm-09:45 pm","10","08/19-08/19","ONL ONL"
"42649","Qualitative Research in Education","F","05:30 pm-09:45 pm","9","08/19-08/19","RMT RMT"
"40653","First Semester German","MWF","09:15 am-10:20 am","12","08/23-12/07","ED 307"
"40654","Third Semester German","MWF","10:30 am-11:35 am","11","08/23-12/07","ED 307"
"40656","First Sem Ancient Greek","MWF","09:15 am-10:50 am","9","08/23-12/07","MA 227"
"42225","Death and Dying: Exploring New Paradigms","M","04:45 pm-08:25 pm","50","08/23-12/05","CO 414"
"42238","Wellness: Mind, Body, and Spirit","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","14","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42185","Introduction to the Techniques for Healthy Cooking: Serving Vulnerable Populations","R","04:35 pm-08:25 pm","15","08/23-12/01","LM 108"
"41909","Perspectives on Health Informatics","M","06:30 pm-10:30 pm","19","08/23-12/05","CO 418"
"42392","Digital Health Entrepreneurship","W","06:30 pm-10:30 pm","17","08/23-12/07","CO 313"
"41911","Statistical Computing for Biomedical Informatics","R","06:30 pm-10:30 pm","21","08/23-12/01","CO 315"
"41912","Capstone Project in Health Informatics","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"41913","Capstone Project in Health Informatics","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"41914","Capstone Project in Health Informatics","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42816","Capstone Project in Health Informatics","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","<abbr title=""To Be Announced"">TBA</abbr>"
"42333","Project in Health Informatics","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","4","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42334","Project in Health Informatics","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42652","Project in Health Informatics","W","12:45 pm-04:25 pm","9","08/23-12/07","CO 414"
"42866","First Semester Hebrew","MWF","12:00 pm-01:40 pm","1","08/23-12/15","MA 227"
"42867","First Semester Hebrew","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA "
"42868","First Semester Hebrew","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA "
"42869","First Semester Hebrew","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA "
"42870","Third Semester Hebrew","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA "
"40567","European Civilization","MWF","01:00 pm-02:05 pm","40","08/23-12/07","LM 244A"
"40568","European Civilization","MWF","09:15 am-10:20 am","40","08/23-12/07","LM 351"
"42007","European/U.S. History","TR","04:35 pm-06:20 pm","21","08/23-12/06","KA 367"
"40569","History of the U.S.","TR","08:00 am-09:45 am","36","08/23-12/06","LM 351"
"40570","History of the U.S.","TR","02:40 pm-04:25 pm","40","08/23-12/06","KA 367"
"40571","African American History","MW","04:45 pm-06:25 pm","40","08/23-12/07","KA 167"
"40572","African American History","MW","06:30 pm-08:15 pm","39","08/23-12/07","KA 167"
"40573","Ideal of Citizenship","TR","02:40 pm-04:25 pm","33","08/23-12/06","KA 111"
"40574","East Asian Civilizations","TR","09:55 am-11:40 am","40","08/23-12/06","KA 367"
"42599","East Asian Civilizations","TR","06:30 pm-08:15 pm","38","08/23-12/06","CO 107"
"40577","Latin American Perspectives","TR","12:45 pm-02:30 pm","32","08/23-12/06","CO 313"
"40578","Latin American Perspectives","TR","09:55 am-11:40 am","36","08/23-12/06","LM 344"
"40579","Modern African History","MWF","09:15 am-10:20 am","39","08/23-12/07","KA 211"
"42398","Modern African History","MWF","11:45 am-12:50 pm","41","08/23-12/07","KA 211"
"40580","Historical Methods","TR","02:40 pm-04:25 pm","18","08/23-12/06","CO 106"
"42014","The Classical Mediterranean World, 1200 B.C. to 31 A.D.","MWF","01:00 pm-02:05 pm","21","08/23-12/07","LM 350"
"40582","Modern German History","MWF","02:15 pm-03:20 pm","17","08/23-12/07","LM 244A"
"40583","Pre-Colonial Africa","TR","09:55 am-11:40 am","19","08/23-12/06","LME 1223"
"40584","The American City","TR","04:35 pm-06:20 pm","11","08/23-12/06","KA 111"
"40585","Latinos in the U.S.","W","11:45 am-03:25 pm","21","08/23-12/07","LM 355"
"40586","Modern China: Revolution and Modernization","TR","12:45 pm-02:30 pm","24","08/23-12/06","KA 367"
"40587","Senior Seminar in History","TR","08:00 am-09:45 am","11","08/23-12/06","LM 344"
"40588","Honors College Gateway","M","11:45 am-01:30 pm","19","08/23-12/05","ED 101"
"40589","Honors College Gateway","M","01:40 pm-03:25 pm","20","08/23-12/05","ED 101"
"40590","Honors College Gateway","T","12:45 pm-02:30 pm","20","08/23-12/06","MH 126"
"40591","Honors College Gateway","R","12:45 pm-02:30 pm","20","08/23-12/01","ED 103"
"40593","Rhetoric Across Borders","TR","09:55 am-11:40 am","19","08/23-12/06","LM 152"
"40594","Rhetoric Across Borders","TR","02:40 pm-04:25 pm","20","08/23-12/06","LM 141A"
"40595","Rhetoric Across Borders","MWF","11:45 am-12:50 pm","20","08/23-12/07","LM 241B"
"40596","Rhetorical Communities","T","06:30 pm-08:15 pm","18","08/23-12/06","LM 352"
"40597","Rhetorical Communities","R","06:30 pm-08:15 pm","18","08/23-12/01","LM 346B"
"42376","Rhetorical Communities","T","02:40 pm-04:25 pm","17","08/23-12/06","CO 314"
"42243","GTWY: Performing Sexuality","MW","06:30 pm-08:15 pm","13","08/23-12/07","CO 316"
"42242","Art &amp; Ethics in Dante's Comedy","TR","04:35 pm-06:20 pm","13","08/23-12/06","CO 106"
"40601","New World Encounters","MWF","09:15 am-10:20 am","19","08/23-12/07","MH 129"
"40602","Migrant and Diaspora Religion","F","11:45 am-03:25 pm","20","08/23-12/02","CO 315"
"40603","Global Ethics","TR","02:40 pm-04:25 pm","19","08/23-12/06","KA 263"
"40604","Global Ethics","TR","02:40 pm-04:25 pm","19","08/23-12/06","KA 167"
"40605","Islamic &amp; Feminist Ethics","TR","12:45 pm-02:30 pm","18","08/23-12/06","LM 346A"
"41477","The Art of Protesting","MW","04:45 pm-06:25 pm","14","08/23-12/07","FR XARTS 008"
"40608","SpTp: Bicycle Politics","R","02:40 pm-04:25 pm","9","08/23-12/01","LME 1223"
"40609","SpTp: Viral Rhetorics","T","09:55 am-11:40 am","9","08/23-12/06","LM 357"
"40610","SpTp: Yoga &amp; Love of Life","M","04:45 pm-06:25 pm","19","08/23-12/05","KA 367"
"40611","SpTp: Zen &amp; Tea Gardens","T","02:40 pm-04:25 pm","16","08/23-12/06","ED 307"
"40612","SpTp: Purpose and Mysticism","W","04:45 pm-06:25 pm","18","08/23-12/07","KA 363"
"42046","Business Analytics for IS","T","06:00 pm-10:00 pm","30","08/23-10/16","SFH 154"
"42047","IT Infrastructure","R","06:00 pm-10:00 pm","37","08/23-10/06","SFH 451"
"42048","Analysis, Modeling and Design","W","06:00 pm-10:00 pm","30","08/23-10/05","SFH 155"
"42049","Data Architecture &amp; Management","MW","11:05 am-12:55 pm","24","10/19-12/05","SFH 451"
"42050","Managing Projects and Change","T","06:00 pm-10:00 pm","30","10/19-12/06","SFH 154"
"42051","Information Security","M","06:00 pm-10:00 pm","38","08/23-10/16","SFH 154"
"42052","Digital Business Success","M","06:00 pm-10:00 pm","39","10/19-12/08","SFH 155"
"42053","Capstone Project","W","06:00 pm-10:00 pm","35","10/19-11/30","SFH 529"
"42054","MSIS Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","11","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"42181","CSC II: Explore Majors and Careers","MWF","03:30 pm-04:20 pm","23","11/04-12/07","MA 123"
"42184","PLTL Leadership Training","M","06:30 pm-08:30 pm","6","08/29-12/05","MA 123"
"42183","Listen To Your Life","R","04:35 pm-06:20 pm","18","09/15-11/17","GL 213"
"42266","Pre-Med at USF","T","04:35 pm-05:25 pm","59","08/23-12/06","CO 107"
"42583","Martin Baro Scholars Prog","MWF","11:45 am-02:05 pm","17","08/23-12/07","LME 1223"
"41131","Intro to Teaching Profession","W","04:45 pm-06:25 pm","24","08/24-10/05","CO 315"
"41132","Intro to Teaching Profession","W","04:45 pm-06:25 pm","16","10/12-11/30","CO 315"
"41471","Reclaiming Our Vote II","R","02:40 pm-04:25 pm","18","08/23-12/01","ED 201"
"42218","FYS:Law &amp; Order: San Francisco","TR","08:00 am-09:45 am","16","08/23-12/01","KA 367"
"41476","Leadership for Civic Engagemnt","T","04:35 pm-06:20 pm","23","08/23-12/06","ED 101"
"41475","Honoring Our LGBTQIA Elders","TR","04:35 pm-06:20 pm","26","08/23-12/06","LM 141A"
"41473","Community Empower Activist I","R","04:35 pm-06:20 pm","16","08/23-12/01","ED 101"
"42840","Peer Mentor Workshop","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA "
"42290","Multilingual Engagement","MWF","01:00 pm-02:05 pm","19","08/23-12/07","LM 343"
"42229","Davies Seminar","R","06:30 pm-10:10 pm","16","08/23-12/01","CO 418"
"41135","UTEC Fieldwork SS","W","04:45 pm-06:25 pm","16","08/23-12/07","CO 313"
"40188","Intro to International Studies","TR","04:35 pm-06:20 pm","37","08/23-12/06","LM 244A"
"40189","The Global Economy","TR","09:55 am-11:40 am","28","08/23-12/06","ED 110"
"40190","Research Methods","W","07:55 am-11:35 am","20","08/23-12/07","KA 267"
"40191","Diplomacy","TR","02:40 pm-04:25 pm","20","08/23-12/06","LM 152"
"40192","Int'l Law &amp; Organizations","TR","12:45 pm-02:30 pm","13","08/23-12/06","ED 101"
"42341","SpTp: Sci Tech &amp; Intl Politics","TR","02:40 pm-04:25 pm","3","08/23-12/06","LM 141B"
"42350","SpTp: Gbl Media/Journ Skills","W","06:30 pm-10:10 pm","2","08/23-12/07","KA 267"
"40193","International Studies Capstone","M","07:55 am-11:35 am","10","08/23-12/05","LM 241B"
"40194","Honors Thesis Seminar","R","08:00 am-11:40 am","17","08/23-12/01","KA 311"
"40195","Justice,Culture&amp;Sustainability","M","11:45 am-03:25 pm","8","08/23-12/05","KA 163"
"40196","Justice,Culture&amp;Sustainability","W","11:45 am-03:25 pm","9","08/23-12/07","ED 102"
"40197","Research &amp; Writing Skills","T","04:35 pm-06:20 pm","7","08/23-12/06","LME 1223"
"40198","Research &amp; Writing Skills","W","04:45 pm-06:25 pm","10","08/23-12/07","KA 367"
"40200","Global Critical Social Theory","R","12:45 pm-04:25 pm","13","08/23-12/01","KA 363"
"42683","MAIS Capstone Course","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","2","08/23-12/07","TBA "
"40201","Emerging Powers","T","08:00 am-11:40 am","15","08/23-12/06","CO 317"
"40202","Global Media/Journalism Skills","W","06:30 pm-10:10 pm","15","08/23-12/07","KA 267"
"40204","SpTp:Mgrtn,Frcd Dsplcmnt &amp; Rfg","M","07:55 am-11:35 am","13","08/23-12/05","ED 203"
"42342","SpTp: Sci Tech &amp; Intl Politics","TR","02:40 pm-04:25 pm","7","08/23-12/06","LM 141B"
"42865","China's Role in Kenya","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA "
"41279","Linguistic Rights and Bilingual Education","S","01:00 pm-05:15 pm","6","08/20-08/20","ED 310"
"41300","Critical Analysis of Urban Schooling","F","05:30 pm-09:45 pm","6","08/19-08/19","ONL ONL"
"41283","Foundations of international and Multicultural Education","S","08:00 am-12:15 pm","6","08/20-08/20","ED 101"
"41284","Critical Race Theory &amp; Praxis","R","05:30 pm-09:45 pm","6","08/18-08/18","ONL ONL"
"41286","Gender and Globalization","R","05:30 pm-09:45 pm","5","08/18-08/18","ONL ONL"
"41288","Human Rights Education: History, Philosophy and Current Debates","S","08:00 am-12:15 pm","3","08/20-08/20","ED 306"
"41281","Peace, Conflict and Education in Global Contexts","F","05:30 pm-09:45 pm","8","08/19-08/19","ONL ONL"
"41290","Structure of American English","W","03:45 pm-06:15 pm","10","08/22-12/07","ED 203"
"41291","Preparation and Evaluation of TESOL Materials","W","07:20 pm-09:50 pm","18","08/22-12/07","ED 203"
"41292","Assessment and Testing of Second Language Proficiency","S","01:00 pm-05:15 pm","13","08/20-08/20","ED 101"
"41294","TESOL MA Thesis/Field Project","R","04:45 pm-07:15 pm","13","08/22-12/07","ONL ONL"
"41295","IME M.A. Thesis/Field Project","R","04:45 pm-07:15 pm","7","08/22-12/07","ONL ONL"
"41296","Ethnic Studies with a Focus on Indigenous Education","S","01:00 pm-05:15 pm","6","08/20-08/20","ED 309"
"41280","Linguistic Rights and Bilingual Education","S","01:00 pm-05:15 pm","7","08/20-08/20","ED 310"
"41301","Critical Analysis of Urban Schooling","F","05:30 pm-09:45 pm","9","08/19-08/19","ONL ONL"
"41302","Dissertation Proposal Seminar","F","05:30 pm-09:45 pm","8","08/19-08/19","ONL ONL"
"41285","Critical Race Theory &amp; Praxis","R","05:30 pm-09:45 pm","18","08/18-08/18","ONL ONL"
"41287","Gender and Globalization","R","05:30 pm-09:45 pm","15","08/18-08/18","ONL ONL"
"41289","Human Rights Education: History, Philosophy and Current Debates","S","08:00 am-12:15 pm","8","08/20-08/20","ED 306"
"41282","Peace, Conflict and Education in Global Contexts","F","05:30 pm-09:45 pm","12","08/19-08/19","ONL ONL"
"41293","Assessment and Testing of Second Language Proficiency","S","01:00 pm-05:15 pm","0","08/20-08/20","ED 101"
"41297","Ethnic Studies with a Focus on Indigenous Education","S","01:00 pm-05:15 pm","3","08/20-08/20","ED 309"
"41445","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/18-12/03","RMT RMT"
"41446","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/18-12/03","RMT RMT"
"41447","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","3","08/18-12/03","RMT RMT"
"41448","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","3","08/18-12/03","RMT RMT"
"41449","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41450","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41464","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","2","08/18-12/03","RMT RMT"
"41465","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","3","08/18-12/03","RMT RMT"
"41466","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","3","08/18-12/03","RMT RMT"
"41467","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41468","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","3","08/18-12/03","RMT RMT"
"41469","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/18-12/03","RMT RMT"
"40659","First Semester Italian","MWF","10:30 am-11:35 am","19","08/23-12/07","ED 101"
"40660","First Semester Italian","MWF","02:15 pm-03:20 pm","18","08/23-12/07","LM 141B"
"40661","Third Semester Italian","MWF","01:00 pm-02:05 pm","18","08/23-12/07","LM 140"
"40662","Italian 201 Language Practicum","M","02:30 pm-03:20 pm","10","08/23-12/05","TBA TBA"
"40663","Italian 201 Language Practicum","M","03:30 pm-04:20 pm","8","08/23-12/05","TBA TBA"
"40664","First Semester Japanese","MWF","09:15 am-10:20 am","22","08/23-12/07","LM 241A"
"40665","First Semester Japanese","MWF","10:30 am-11:35 am","22","08/23-12/07","LM 241A"
"40666","First Semester Japanese","MWF","11:45 am-12:50 pm","22","08/23-12/07","LM 354"
"40667","First Semester Japanese","MWF","02:15 pm-03:20 pm","21","08/23-12/07","LM 141A"
"40668","Second Semester Japanese","MWF","10:30 am-11:35 am","21","08/23-12/07","LM 354"
"40669","FYS:ReadngOsakafrmSanFrancisco","TR","12:45 pm-02:30 pm","17","08/23-12/06","ED 307"
"40670","Third Semester Japanese","TR","12:45 pm-02:30 pm","20","08/23-12/06","ED 309"
"40671","Third Semester Japanese","TR","02:40 pm-04:25 pm","22","08/23-12/06","LM 140"
"40672","Intermediate Japanese 1","TR","09:55 am-11:40 am","5","08/23-12/06","LM 147"
"40673","Japanese Literature in Translation","TR","09:55 am-11:40 am","35","08/23-12/06","LM 244B"
"42258","Zen Buddhism","MWF","09:15 am-10:20 am","5","08/23-12/07","KA 111"
"42835","Zen &amp; Tea Gardens13","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA "
"40674","Advanced Japanese 1","TR","12:45 pm-02:30 pm","4","08/23-12/06","LM 354"
"40675","Introduction to Japanese Linguistics","TR","02:40 pm-04:25 pm","8","08/23-12/06","LM 354"
"41146","Intercollegiate Sports","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","68","08/23-12/07","TBA TBA"
"41147","Aerobic Fitness","TR","08:00 am-08:50 am","12","08/23-12/06","KO L201"
"41148","Aerobic Fitness","TR","06:10 pm-07:00 pm","15","08/23-12/06","KO L201"
"41149","Aerobic Fitness","MW","10:30 am-11:20 am","14","08/23-12/07","KO L201"
"41150","Performance Training","W","03:30 pm-05:10 pm","22","08/23-12/07","KO L201"
"41151","Performance Training","TR","05:10 pm-06:00 pm","17","08/23-12/06","KO L201"
"41152","Strength Training","MW","07:10 pm-08:00 pm","18","08/23-12/07","MG 048"
"41153","Strength Training","TR","06:30 pm-07:20 pm","12","08/23-12/06","MG 048"
"41154","Tennis","MW","10:00 am-10:50 am","13","08/23-12/07","TBA TBA"
"41155","Tennis","MW","11:00 am-11:50 am","10","08/23-12/07","TBA TBA"
"41156","Badminton","TR","11:00 am-11:50 am","18","08/23-12/06","KO L201"
"41157","Golf","W","08:20 am-10:00 am","16","08/23-12/07","KO OS1"
"41158","Swimming","MW","02:00 pm-02:50 pm","18","08/23-12/07","KO 101Q"
"41160","Taekwondo","TR","11:00 am-11:50 am","22","08/23-12/06","KO B03"
"41161","Fencing","M","01:35 pm-03:15 pm","15","08/23-12/05","KO L201"
"41162","Gymnastics","T","01:00 pm-02:40 pm","15","08/23-12/06","KO L201"
"41163","Gymnastics","R","01:00 pm-02:40 pm","18","08/23-12/01","KO L201"
